feature,respondent 0,respondent 1,respondent 10,respondent 11,respondent 2,respondent 3,respondent 4,respondent 5,respondent 6,respondent 7,respondent 8,respondent 9,mean,std
used by police men,-2,1,3,-3,3,-1,1,1,1,2,-3,2,0.4166666666666667,2.151461800448216
used by rich persons,-2,0,1,-2,0,-1,-1,2,-1,1,-3,-3,-0.75,1.6025547785276542
used by strong men,-2,-3,1,-3,-2,-2,-1,2,-1,1,-3,-3,-1.3333333333333333,1.775250729197189
used by young people,1,-1,3,1,0,-2,-3,3,1,2,-3,2,0.3333333333333333,2.1461734799546393
used during war,-3,3,3,-3,1,-2,-1,2,-1,1,-3,-3,-0.5,2.393172105652397
used for a wedding,-3,-1,-1,-3,0,-1,-2,0,-1,1,-3,-3,-1.4166666666666667,1.378954368902449
used for competitions,-3,-1,3,0,1,-2,-2,1,1,0,-3,-3,-0.6666666666666666,1.9694638556693236
used for fishing,-3,-2,-3,-3,1,-1,0,1,-3,2,-3,-3,-1.4166666666666667,1.9286515936521478
used for long distances,3,-1,2,2,3,1,2,3,2,2,1,3,1.9166666666666667,1.1645001528813153
used for racing,-2,-1,3,-2,2,-1,-2,-2,1,1,-3,-3,-0.75,2.0056737702645644
used for research,-3,2,-1,-3,0,2,1,1,-2,1,-3,-3,-0.6666666666666666,2.059714602177749
used for safari,-3,1,2,-3,1,-2,-1,1,0,2,-3,-3,-0.6666666666666666,2.059714602177749
used for short distances,1,-1,-2,0,2,0,0,2,0,1,0,-1,0.16666666666666666,1.1934162828797101
used for traveling,1,3,3,1,1,0,-1,3,2,2,2,-1,1.3333333333333333,1.4354811251305466
used in farming,0,0,1,-2,2,-1,2,1,0,3,-2,-2,0.16666666666666666,1.696699112626596
used in rescue operations,-3,-2,1,-3,0,1,2,1,-1,2,-2,3,-0.08333333333333333,2.0652243256245835
used in sports,-3,-1,3,0,2,1,-3,1,1,1,-3,0,-0.08333333333333333,2.0207259421636903
used in summer,1,-1,-3,-1,0,-2,-1,0,-3,1,-3,1,-0.9166666666666666,1.5642792899510296
used in the army,-2,3,3,-3,1,-2,0,1,1,1,-3,-3,-0.25,2.261335084333227
used in the snow,-3,-2,3,-2,2,1,1,1,-1,2,-3,-2,-0.25,2.137330535547045
used in winter,-1,1,3,-3,1,-1,1,2,-1,-1,-3,2,0.0,1.954016841836789
used to cultivate the soil,-3,-2,-1,-3,2,1,2,2,1,2,-3,-3,-0.4166666666666667,2.2746961169005466
used to fly to the moon,-3,-3,-1,-3,2,3,1,1,-2,3,-3,-3,-0.6666666666666666,2.4984843890695503
used to go somewhere invisibly,-3,-3,-2,-3,2,3,0,1,-2,0,-3,-3,-1.0833333333333333,2.1933093855190746
used to run on steam,-1,-1,2,-1,2,-2,2,1,2,3,-1,-3,0.25,1.9598237397554634
used to travel around the world,-3,3,2,-3,2,-3,2,3,1,1,-3,-3,-0.08333333333333333,2.6443192398846707
used to travel to other planets,-3,-3,3,-3,2,3,0,1,-1,3,-3,-3,-0.3333333333333333,2.6400183654090306
uses fuel,2,2,2,2,0,-1,1,1,2,0,0,0,0.9166666666666666,1.0836246694508318
uses gas,-3,-1,3,-2,1,1,1,1,1,1,-3,-3,-0.25,2.050498830661811
uses kerosine,0,-2,0,0,-1,1,2,1,-1,3,-3,-3,-0.25,1.864744681524183
using it gives you a kick,0,-1,-3,-2,-3,0,-3,2,0,1,-3,2,-0.8333333333333334,1.9462473604038073
using it is fun,0,1,3,0,-2,-2,-3,-2,0,1,0,1,-0.25,1.712255291076124
usually drives on the right side of a highway,2,-1,3,1,1,-2,1,2,2,2,-2,3,1.0,1.7580981459830651
usually has a cruise control system (auto-pilot),-3,-2,-2,-3,0,0,-2,-3,-1,3,-1,-3,-1.4166666666666667,1.781640374554423
was used in the past,-1,-2,-3,-2,2,-1,2,1,0,1,-3,-2,-0.6666666666666666,1.8257418583505536
wearing a helmet is obligatory,0,-1,3,-1,2,1,2,1,-2,2,-1,0,0.5,1.5666989036012806
weighs much,2,1,-1,1,0,-2,0,2,1,-1,0,1,0.3333333333333333,1.2309149097933272
works on electricity,-3,-3,-1,1,0,1,2,1,0,2,-3,-3,-0.5,2.0225995873897262
works on petrol,3,1,2,1,-1,1,1,2,2,1,-2,1,1.0,1.348399724926484
you can do tricks with it,-2,-2,3,-2,1,-1,1,0,1,2,-3,-3,-0.4166666666666667,2.0207259421636903
you can fall with it,0,1,3,-2,-3,-1,0,2,-3,2,-1,-2,-0.3333333333333333,2.0150945537631877
you can get injured by it,1,3,3,-1,-3,-1,2,3,1,0,-1,-3,0.3333333333333333,2.188122205883115
you can get sick on it,1,-1,2,-3,-1,-1,-2,3,1,3,1,2,0.4166666666666667,1.97522534195852
you can kill someone with it,1,3,3,-1,-2,-1,3,3,1,0,1,2,1.0833333333333333,1.7816403745544227
you can live in it,-2,-1,-2,-2,2,2,2,2,-1,2,-2,-2,-0.16666666666666666,1.9462473604038073
you can order it by calling it,-3,-3,0,-2,1,2,-2,1,-1,2,-3,-1,-0.75,1.9128750375000738
you can see it in Bruge,-3,-3,3,-3,-3,-2,0,-3,2,-1,-3,-3,-1.5833333333333333,2.151461800448216
you can see it in big cities,1,1,3,0,0,-2,0,3,1,1,1,1,0.8333333333333334,1.337115846843043
you can see it in the sea,-3,-1,1,0,1,2,1,2,1,2,-2,-3,0.08333333333333333,1.880924981991251
you don't have to peddle,-1,1,2,1,1,1,-2,1,-2,1,-3,1,0.08333333333333333,1.621353717973928
you don't see it frequently,-3,-3,-3,-2,-1,-1,1,-3,-2,1,-3,-3,-1.8333333333333333,1.5275252316519465
you especially see it at night,-2,-2,-3,-2,1,1,0,-2,-1,1,-3,-3,-1.25,1.6025547785276542
you especially see it in the city,1,-2,3,0,0,1,0,2,2,1,1,-2,0.5833333333333334,1.5050420310248864
you have to pay for it,1,-2,3,1,-1,2,2,1,2,1,-3,-1,0.5,1.834021909257456
you have to peddle,1,0,2,1,2,2,1,1,-1,3,-2,1,0.9166666666666666,1.378954368902449
you have to push with 1 foot to get ahead,-2,-3,2,-3,2,1,1,0,-1,3,-3,2,-0.08333333333333333,2.2343733444579583
you have to sit,2,2,3,2,1,2,1,2,-2,1,2,3,1.5833333333333333,1.3113721705515065
you have to stand up,-2,-1,-2,-2,0,2,0,2,-1,1,-2,1,-0.3333333333333333,1.5569978883230462
you ride it on the cycle path,-1,-3,2,-1,2,-1,1,1,-1,2,-3,2,0.0,1.9069251784911847
you're sitting higher in it than in a car,-2,-1,-1,-3,1,1,0,-3,0,1,-3,1,-0.75,1.6583123951777
you're standing with 1 leg on the board,-3,-3,-3,-3,1,2,1,1,-1,3,-3,-2,-0.8333333333333334,2.2896340848319503
