feature,respondent 0,respondent 1,respondent 10,respondent 11,respondent 2,respondent 3,respondent 4,respondent 5,respondent 6,respondent 7,respondent 8,respondent 9,mean,std
used at the table,1,3,-1,0,1,3,3,-1,2,1,-2,1,0.9166666666666666,1.6764862244009227
used by a witch,-3,-3,-3,0,-3,0,-3,-2,-3,1,-3,-3,-2.0833333333333335,1.5050420310248864
used by cooks,2,3,3,0,2,3,3,3,3,1,2,3,2.3333333333333335,0.984731927834662
used by doctors,-3,-3,-3,0,-3,-3,-3,-2,-3,-2,-3,-3,-2.5833333333333335,0.90033663737852
used by mothers,-2,1,1,1,0,0,0,1,1,1,-3,1,0.16666666666666666,1.3371158468430429
used daily,2,3,1,1,2,0,-1,2,3,2,2,1,1.5,1.1677484162422844
used for cleansing,-3,-3,-1,0,-2,0,-2,-1,0,0,-3,-3,-1.5,1.3142574813455419
used for cooking,3,3,3,2,3,3,3,2,3,3,3,2,2.75,0.45226701686664544
used for cutting meat,-3,1,0,1,-1,2,3,2,1,0,-3,-3,0.0,2.088931871468374
used for draining,-3,1,-1,0,-2,2,3,0,2,0,-3,-3,-0.3333333333333333,2.103388319888276
used for making pasta,-2,1,1,0,0,2,3,1,2,1,-3,-3,0.25,1.9598237397554634
used for school,-3,-3,-3,0,-3,-3,-3,-1,-3,-2,-3,-3,-2.5,1.0
used for spaghetti,-3,-2,-1,0,0,2,3,2,1,0,-3,-3,-0.3333333333333333,2.103388319888276
used for tinkering,-3,-3,-2,-3,-3,-2,-3,-2,-1,-2,-3,-3,-2.5,0.674199862463242
used for windows,-3,-3,-3,0,-3,-2,-3,-3,-3,-2,-3,-3,-2.5833333333333335,0.90033663737852
used in a restaurant,-3,3,2,0,2,3,3,2,3,1,1,3,1.6666666666666667,1.775250729197189
used in autumn,-3,-3,-3,-3,-3,0,-3,-1,-3,-3,-3,-3,-2.5833333333333335,0.9962049198956218
used in class rooms,-3,-3,-3,-3,-3,0,-3,-2,-3,-3,-3,-3,-2.6666666666666665,0.8876253645985945
used in different cultures,-3,0,1,0,0,0,-3,0,0,1,1,1,-0.16666666666666666,1.4034589305344742
used in the bathroom,-3,-3,-3,0,-3,-2,-3,-2,-2,-2,-3,-3,-2.4166666666666665,0.90033663737852
used in the garden,-3,-3,-3,0,-3,-1,-3,-2,1,1,-3,-3,-1.8333333333333333,1.6422453217986943
used in the kitchen,-3,3,3,2,3,3,3,3,3,2,3,3,2.3333333333333335,1.723280873710658
used in the sandbox,-3,-3,-3,0,-2,-2,-3,-2,-3,-3,-3,-3,-2.5,0.9045340337332909
used to bake,-2,2,1,0,-1,2,3,2,1,0,2,-3,0.5833333333333334,1.8319554050414562
used to beat,-1,2,2,1,0,1,2,0,1,0,1,-3,0.5,1.4459976109624424
used to blend things,-3,1,-1,0,-2,2,1,1,0,0,-2,-3,-0.5,1.6787441193290353
used to cook good food in,3,2,2,-2,-1,3,3,2,0,1,2,1,1.3333333333333333,1.6143297699232972
used to crack nuts,-2,2,1,-3,0,1,3,-1,1,0,-2,-3,-0.25,1.9598237397554634
used to cut hair,-3,-2,-3,-3,-3,-1,-3,-2,-3,-2,-3,-3,-2.5833333333333335,0.6685579234215214
used to cut paper,-3,-2,-3,0,-1,2,3,0,0,0,-3,-3,-0.8333333333333334,2.037526724122938
used to do the dishes,-3,-2,-1,0,-2,2,2,1,1,0,-3,-3,-0.6666666666666666,1.9227505550564006
used to dry things with,-3,-2,-1,0,-2,2,2,1,-3,0,-3,-3,-1.0,1.954016841836789
used to eat corn flakes,-3,1,-2,0,-2,2,3,0,0,0,-3,-3,-0.5833333333333334,2.0207259421636903
used to eat with,-2,3,0,1,-1,3,3,3,2,0,1,-2,0.9166666666666666,1.9286515936521478
used to eat yoghurt,-3,1,0,0,0,2,3,0,1,0,-3,-3,-0.16666666666666666,1.9462473604038073
used to guide traffic,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,-3,-3,-2.75,0.8660254037844386
used to keep food cool,-3,1,-1,0,-3,2,3,-1,1,0,-2,-3,-0.5,2.0225995873897262
used to make coffee,-3,1,0,0,-2,2,3,0,1,0,-3,-3,-0.3333333333333333,2.015094553763188
used to make pancakes,-3,1,0,-2,-1,1,3,1,0,0,-3,-3,-0.5,1.9306145983268455
used to make sauces,-3,0,1,0,-1,2,3,0,0,0,-3,-3,-0.3333333333333333,1.9227505550564008
used to make soup,-3,1,1,2,-1,2,3,2,2,0,-2,-3,0.3333333333333333,2.103388319888276
used to mix food,0,2,2,1,0,2,3,1,1,0,1,-1,1.0,1.1281521496355325
used to open a can/tin,-2,2,1,0,0,2,3,0,1,0,-1,-3,0.25,1.712255291076124
used to protect the table,-3,2,-2,-3,-3,1,3,-2,-3,0,-3,-3,-1.3333333333333333,2.229281716090851
used to put something warm on,-3,1,-1,0,-2,2,3,0,1,0,-3,-3,-0.4166666666666667,2.0207259421636903
used to put sugar in coffee,-3,2,0,0,-1,1,3,-2,0,0,-3,-3,-0.5,1.9771421064483223
used to smeer bread,-3,1,0,0,-2,2,3,0,1,0,-1,-3,-0.16666666666666666,1.8504708655481243
used to store food,-3,2,0,1,-1,2,3,1,1,0,1,-3,0.3333333333333333,1.874873733122184
used to store things,-3,2,-2,-3,-3,1,2,-1,-1,0,-3,-3,-1.1666666666666667,1.9924098397912442
used to toast bread,-2,2,0,0,-3,2,3,-2,1,0,-1,-3,-0.25,2.0056737702645644
used to warm things up,-3,2,1,-3,-2,1,3,0,1,0,1,-3,-0.16666666666666666,2.081665999466133
used to weigh things,-3,2,0,1,-1,1,3,0,1,0,-1,-3,0.0,1.8090680674665818
used together with knife,-3,2,0,0,-1,2,3,-1,1,0,-3,-3,-0.25,2.050498830661811
used when you bake cake,-3,2,0,0,2,2,3,0,1,0,1,-3,0.4166666666666667,1.880924981991251
used when you drink tea,-3,2,-1,0,-1,2,3,1,1,0,-2,-3,-0.08333333333333333,1.9752253419585197
used when you eat soup,-3,2,-1,0,0,2,3,1,1,0,-2,-3,0.0,1.954016841836789
used with your hands,1,-3,2,0,3,0,-3,2,-3,1,1,2,0.25,2.137330535547045
uses gas,-3,-3,-2,0,-2,0,-3,-1,-2,0,-3,-3,-1.8333333333333333,1.2673044646258476
usually used in the morning,-3,-2,-3,0,-3,0,-3,-2,-3,-3,-3,-3,-2.3333333333333335,1.1547005383792517
water permeable,-3,-3,-1,0,-2,0,-3,-1,-1,0,-3,-3,-1.6666666666666667,1.3026778945578594
whistles when water boils,-3,2,0,0,-1,2,3,-1,1,0,-1,-3,-0.08333333333333333,1.8809249819912512
works fast,-3,-3,0,0,0,0,-3,-2,2,2,-1,-3,-0.9166666666666666,1.880924981991251
works on batteries,-3,-2,-2,0,-1,0,-3,-1,1,0,-3,-3,-1.4166666666666667,1.4433756729740643
works on electricity,-3,-2,0,0,-1,0,-3,-1,1,0,-2,-3,-1.1666666666666667,1.403458930534474
works with a hinge,-3,-3,-2,0,-1,0,-3,-1,-3,0,-3,-3,-1.8333333333333333,1.3371158468430429
you can eat desserts with it,-3,2,-1,0,0,2,3,1,-1,0,-3,-3,-0.25,2.050498830661811
you can kill someone with it,-3,-2,-1,1,-1,-1,-3,-1,-3,-3,-3,-3,-1.9166666666666667,1.3113721705515067
you can make dough with it,-2,1,-1,0,-1,2,3,0,1,0,-3,-3,-0.25,1.864744681524183
you can play with it,-3,-2,-2,0,-2,0,-3,-1,-2,1,-3,-3,-1.6666666666666667,1.3706888336846839
you can put flowers in it,-3,0,-3,0,-3,0,0,-3,-2,0,-3,-3,-1.6666666666666667,1.497472618255253
you can sift flour with it,-3,1,0,0,-1,2,3,-1,-3,0,-3,-3,-0.6666666666666666,2.059714602177749
you put butter in it,-3,0,0,-3,-2,2,0,2,1,0,-1,-3,-0.5833333333333334,1.8319554050414562
you put oil in it,-3,0,0,-3,-2,1,0,2,1,0,-1,-3,-0.6666666666666666,1.7232808737106582
you roast meat in it,0,2,2,-3,-2,2,3,1,1,0,1,-3,0.3333333333333333,2.015094553763188
